No;Kode Part;Desc Part;Gudang Part;Lokasi Part;ONHAND;BOOKING;AVS
1;AHTS0201050;;GUDANG UTAMA BAHAGIA MOTOR;D.1.1.1;0;0;0
2;03512K1ZGBL;SMART KEY REMOTE COVER BLK;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
3;03512SKRCBL;SMART KEY REMOTE CVR BLK 24;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
4;03512SKRCCP;SMART KEY REMOTE CVR CPR 24;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
5;03512SKRCRE;SMART KEY REMOTE CVR RED 24;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
6;05052RSP000;RUBBER STAND PAD;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
7;06141GN5505;CAM CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.3;10;0;10
8;06141KRS505;CAM CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.2;6;0;6
9;06141KVB505;CAM CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.4;29;0;29
10;06141KWB505;CAM CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.1;0;0;0
11;06401K15900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.1;2;0;2
12;06401K18900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.3;1;0;1
13;06401K41N01;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.1;2;0;2
14;06401K45N01;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.4;3;0;3
15;06401K45N41;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.4;1;0;1
16;06401K56N00;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.2;5;0;5
17;06401K56N11;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.2;5;0;5
18;06401KCJ690;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.3;0;0;0
19;06401KCJ691;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.1;1;0;1
20;06401KEH900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.3;1;0;1
21;06401KEV881;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.4;3;0;3
22;06401KPH881;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.2;10;0;10
23;06401KTL700;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.3;5;0;5
24;06401KWB900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.3;11;0;11
25;06401KWC900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.3;1;0;1
26;06401KWW900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.4;2;0;2
27;06401KYE900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.1.1;1;0;1
28;06401KYZ900;DRIVE CHAIN KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.1;2;0;2
29;06410KSP900;DAMPER SET,WHEEL;GUDANG UTAMA BAHAGIA MOTOR;A2.03.4.2;1;0;1
30;06430K44V80;SHOE SET,BRAKE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;8;0;8
31;06430KWN900;SHOE SET,BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.4;0;0;0
32;06430KZL930;SHOE SET BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.4.2;1;0;1
33;06435K07901;PAD SET RR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;2;0;2
34;06435K56N01;PAD SET, RR.;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;1;0;1
35;06435K97N01;PAD SET RR BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.2;23;0;23
36;06435KPP901;PAD SET RR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.2;4;0;4
37;06435KPPT01;PAD SET, RR.;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.2;2;0;2
38;06435KREG31;06435KREG32;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.3;0;0;0
39;06435KSPB01;PAD SET RR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.3;2;0;2
40;0643AKVY700;STEP FLOOR-UNDER(SET);GUDANG UTAMA BAHAGIA MOTOR;C2.08.3.1;7;0;7
41;06455K20911;06455K20912;GUDANG UTAMA BAHAGIA MOTOR;A1.02.2.4;1;0;1
42;06455K46N21;PAD SET, FR. BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;2;0;2
43;06455K56N01;PAD SET, FR. BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;3;0;3
44;06455K59A71;PAD SET,FR BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;7;0;7
45;06455K84901;06455K84902;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;0;0;0
46;06455K84902;PAD SET, FR BRAKE;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;3;0;3
47;06455KPP901;PAD SET FR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.4;2;0;2
48;06455KPPN01;06455KPPN02;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.2;0;0;0
49;06455KR3404;PAD SET FR (NA);GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.3;1;0;1
50;06455KREK01;06455KREK02;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;2;0;2
51;06455KVB401;PAD SET FR (NA);GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.4;5;0;5
52;06455KVBT01;PAD SET FR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.3;3;0;3
53;06455KVY911;PAD SET FR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.3.3;3;0;3
54;06455KWB601;PAD SET FR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.1;0;0;0
55;06455KYE901;PAD SET FR;GUDANG UTAMA BAHAGIA MOTOR;A3.01.2.4;1;0;1
56;6535041010;RACE STEERING KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.2;0;0;0
57;06535GN5505;RACE STEERING KIT;GUDANG UTAMA BAHAGIA MOTOR;A2.02.5.2;4;0;4
58;07300K64A00;NEW REAR PADDOCK CBR150/250;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
59;07341001000N;OUTSIDE MICROMTR 0-25;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;0;2
60;07341002000N;OUTSIDE MICROMTR 25-50;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
61;07341003000N;OUTSIDE MICROMETER 50-75;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
62;07342007000N;TORQUE WRENCH DB200N-S;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
63;0734200QL040N;TORQUE WRH. RACHET 5-40NM;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
64;0734200QL200N;TORQUE WRENCH RACHET 40-200 NM;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.1;1;0;1
65;07342BT35000;BATTERY LOAD TESTER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
66;07342KE2010N;COMPRESSION GAUGE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
67;076000046SET;SERVICE PIT TOOLS SET;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;7;0;7
68;76090010100;SPARKPLUG WR,10MM;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;0;2
69;76090010200;SPARKPLUG WR,12MM;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;0;2
70;77160020500;EXTENSION WITH BAR;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
71;077240050002IN;CLUTCH CENTER HOLDER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
72;79163710101;STEERING STEM SOCKET;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
73;07916KM10000;SOCKET WRENCH STEERING STM;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
74;07947KA20200;ATTACHMENT, 35,2 MM I.D.;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
75;07965GC70100IN;DRIVE ASSY COLLAR 34 MM;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
76;07GMBKT70101IN;CLUTCH CT HOLD SPORT;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
77;07RMCKCW0100IN;CRANKSHAFT PULLER;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
78;08000K56RED;ACC KIT SONIC RED;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
79;08000K59J00;ACC KIT VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
80;08000K84B00;ACC KIT B CRF 150;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
81;0800AK15MGUN;KITA A GUNMETAL CB150R;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
82;0800AK59J00;ACC KIT A VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
83;0800AK81AGRE;KIT A NEW BEAT SPORTY GREY;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;4;0;4
84;0800AK81ARED;KIT A NEW BEAT SPORTY RED;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
85;0800AK93AREDSP;KITA NEW SCOOPY SPORTY RED;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;3;0;3
86;0800BK93A00ST;KIT B ALL NEW SCOOPY ST;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
87;0800BK93H00SP;KIT B ALL NEW SCOOPY SP;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;2;0;2
88;0800CK59J00;ACC KIT C VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
89;082322MAK0LN1;OLI MPX1 10W30 SL 0,8L IDE;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
90;082322MAK0LN5;MPX1 10W30 SLMA 0,8L CAS;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
91;082322MAK0LN9;OLI MPX1 10W30 SL 0,8L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;258;0;258
92;082322MAK1LN1;OLI MPX1 10W30 SL 1L IDE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
93;082322MAK1LN9;OLI MPX1 10W30 SL 1L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;211;0;211
94;082322MAK8LN1;OLI MPX1 10W30 SL 1,2L IDE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
95;082322MAK8LN9;MPX1 10W30 SLMA 1,2L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;219;0;219
96;082322MAU0JN3;OLI MPX3 20W40 0,8L NIP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
97;082322MAU1JN3;OLI MPX3 20W40 1L NIP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;58;0;58
98;082322MBK0LZ1;OLI MPX2 10W30 SL 0,8L IDE;GUDANG UTAMA BAHAGIA MOTOR;b4.04.2.1;0;0;0
99;082322MBK2LN9;MPX2 10W30 SLMB 0,8L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
100;082322MBK3LN9;MPX2 10W30 SLMB 0,65L CAS;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;25;0;25
101;082322MBK4LN9;MPX2 10W30 SLMB 0,65L REP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
102;082322MBK5LN9;MPX2 10W30 SLMB 0,65L FED L;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;414;0;414
103;082322MBK6LN9;MPX2 10W30 SLMB 0,65L FED O;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
104;082322MBK8LN9;MPX2 10W30 SLMB 0,8L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
105;082322MBK8LZ0;MPX2 10W30 SLMB 0,8L REP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
106;08233M99K1JN9;OLI SPX1 10W30 1L;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
107;082342MAK0LN9;OLI SPX1 10W30 SL 0,8L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
108;082342MAK1LN9;OLI SPX1 10W30 SL 1L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;10;0;10
109;082342MAK1LZ0;SPX1 10W30 SLMA 1L REP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
110;082342MAK8LN9;OLI SPX1 10W30 SLMA 1,2L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
111;082342MAK8LZ0;SPX1 10W30 SLMA 1,2L REP;GUDANG UTAMA BAHAGIA MOTOR;A3.01.1.4;6;0;6
112;082342MBK0LN0;OLI SPX2 10W30 SL 0,8L REP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
113;082342MBK0LZ0;SPX2 10W30 SLMB 0,8L REP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;65;0;65
114;082342MBK0LZ9;OLI MPX2 10W30 SL 0,8L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;897;0;897
115;082342MBK8LZ0;SPX2 10W30 SLMB 0,65L REP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;68;0;68
116;08234M99K8LN9;OLI SPX1 10W30 SLMA 1,2L FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;60;0;60
117;08234M99K8LZ0;SCOOTER GEAR OIL-SYN120MLREP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;3;0;3
118;08294M99K8LN9;SCOOTER GEAR OIL (120ML) FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;906;0;906
119;08294M99Z8YN1;SCOOTER GEAR OIL (120ML) IDE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
120;08294M99Z8YN9;SCOOTER GEAR OIL (120ML) FED;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
121;08294M99Z8YZ1;SCOOTER GEAR OIL (120ML) IDE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
122;08CLAH50500;HONDA M/C GENUINE COOLANT;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;107;0;107
123;08E80K1ZGCP;160 3D EMBLEM NEW PCX21 CPR;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
124;08E80K1ZGSL;160 3D EMBLEM NEW PCX21 SLV;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
125;08F22K3VA00;GARN BACK MIRROR STYLO 24;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;4;1;3
126;08F22K59J00;GARN. BACK MIRROR VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
127;08F44K1AA00;GARN. FAN COVER ALL BEAT;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;2;0
128;08F44K2FA00;GARNISH FAN COVER SCOOPY20;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;1;0;1
129;08F47K1ZG00;GARN FUEL TANK NEW PCX21;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
130;08F47K2FA00;GARNISH TAILLIGHT SCOOPY20;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;4;0;4
131;08F47K97G00;GARNISH TAILLIGHT PCX;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
132;08F80K15G00;FUEL LID PAD NEW CB150R;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;3;0;3
133;08F80K18SLV;COVER ENGINE SET SILVER;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
134;08F88K0JA00;GARNISH MUFFLER GENIO;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;3;0;3
135;08F88K0WA00;COVER EXHAUST PIPE ADV150;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.1;2;0;2
136;08F88K0WA00;COVER EXHAUST PIPE ADV150;SHOWROOM BAHAGIA MOTOR;D1.1.1.1;0;0;0
137;08F88K1AA00;GARN. CVR MUFFLER ALL BEAT;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
138;08F88K1AL00;GARN CVR MFFLR ALL BEAT 24;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.3;7;7;0
139;08F88K1ZG00;GARN CVR MUFFLER NEW PCX21;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;11;1;10
140;08F88K2FA00;GARN CVR MUFFLER SCOOPY20;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;3;0;3
141;08F88K2FP00LGR;GARN CVR MFFLR SCOOPY24 LGR;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.4;0;0;0
142;08F88K2FP00ORG;GARN CVR MFFLR SCOOPY24 ORG;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.4;0;0;0
143;08F88K2FP00SLV;GARN CVR MFFLR SCOOPY24 SLV;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.4;0;0;0
144;08F88K2SA00;GARN CVR MUFFLER VARIO160;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;13;0;13
145;08F88K3VA00;GARNISH MUFFLER STYLO 24;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.3;10;0;10
146;08F88K59J00;GARN. CVR MUFFLER VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
147;08F88K59J00;GARN. CVR MUFFLER VARIO150;SHOWROOM BAHAGIA MOTOR;B4.1.1.1;0;0;0
148;08F88K61A00;COVER MUFFLER POP;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
149;08F88K97G00;END CAP MUFFLER PCX;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
150;08P71MCLBLK;MOTORCYCLE COVER BLACK L;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
151;08P71MCLRED;MOTORCYCLE COVER RED L;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
152;08P71MCMBLK;MOTORCYCLE COVER BLACK M;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
153;08P71MCMRED;MOTORCYCLE COVER RED M;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;0;0;0
154;08R74K0WA00;LEG DEFLECTOR SIDE ADV150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
155;08R74K1ZV00;LEG DEFLECTOR PCX24;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;1;1
156;08R80K0JA00;VISOR GENIO;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
157;08R80K18H00;VISOR CB VERZA;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
158;08R80K2SA00;VISOR VARIO160;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;1;0;1
159;08R80K59J00;VISOR VARIO150;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
160;08R80K81AGRE;VISOR GREY;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;4;0;4
161;08R80K81ARED;VISOR RED;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;4;0;4
162;08S10K0WA00;WINDSCREEN STICKER ADV150;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.1;0;0;0
163;08S10K0WA00;WINDSCREEN STICKER ADV150;SHOWROOM BAHAGIA MOTOR;D1.1.1.1;0;0;0
164;08S10K97G00;HIGH WINDSCREEN PCX;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;0;0;0
165;08T80K0WA00;CENTER PAD RUBBER ADV150;GUDANG UTAMA BAHAGIA MOTOR;D1.01.1.1;1;0;1
166;08T80K0WA00;CENTER PAD RUBBER ADV150;SHOWROOM BAHAGIA MOTOR;D1.1.1.1;0;0;0
167;08T80K0WL00;CENTER PAD RUBBER ADV160;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;2;0;2
168;08T80K0WL00;CENTER PAD RUBBER ADV160;SHOWROOM BAHAGIA MOTOR;B4.1.1.1;0;0;0
169;08T80K15G00;TANK PAD NEW CB150R;GUDANG UTAMA BAHAGIA MOTOR;D4.1.1.1;1;0;1
170;08T80K97G00;GARNISH FUEL TANK PCX;GUDANG UTAMA BAHAGIA MOTOR;D1.1.1.1;1;0;1
171;1110BKZLC30;CRANKCASE COMP R;GUDANG UTAMA BAHAGIA MOTOR;A3.01.6.3;1;0;1
172;11203KVB901;UNDER RUBBER BUSH REAR;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;1;0;1
173;11321179710;PLATE OIL /M;GUDANG UTAMA BAHAGIA MOTOR;A3.03.7.3;1;0;1
174;11330KPH880;COVER R CRANK CASE;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.3;1;0;1
175;11331KVLN00;COVER R CRANK CASE;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.3;1;0;1
176;11331KYZ900;COVER COMP. R CRANK CASE;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
177;11341K56N20;COVER L CRANKCASE;GUDANG UTAMA BAHAGIA MOTOR;A3.03.1.1;0;0;0
178;11341KWB600;COVER L CRANK CASE;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.4;1;0;1
179;11341KYZ900;COVER L CRANK CASE;GUDANG UTAMA BAHAGIA MOTOR;A1.04.2.4;0;0;0
180;11370KYZ900;PROTECTOR COMP R COVER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
181;11394K56V50;GASKET,R CRANKCASE COVER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;2;0;2
182;11394KPH900;GASKET R CRANKCASE COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;1;0;1
183;11394KYZ900;GASKET R CRANKCASE COVER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
184;11395KVY901;GASKET L COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
185;1200AK56N00;HEAD ASSY.CYLINDER SET;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
186;12100K0JN00;CYLINDER COMP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
187;12100K56N00;CYLINDER COMP.;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
188;1210AK59A10;CYLINDER COMP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
189;12191GGC900;GASKET CYLINDER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
190;12191K44V00;GASKET, CYLINDER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
191;12191KGH901;GASKET CYLINDER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
192;12191KWK900;12191KYAC00;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
193;12191KZR600;GASKET CYLINDER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
194;12205KSP910;12204KRMB40;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.3;1;0;1
195;12208KY2004;SEAL,VLV.STEM;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;4;0;4
196;12209GB4681;SEAL,VALVE STEM;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;5;0;5
197;12209GB4682;SEAL VLV. STEM;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;11;0;11
198;12209KGH902;SEAL, VALVE STEM;GUDANG UTAMA BAHAGIA MOTOR;A2.04.4.4;5;0;5
199;12251GGC901;GASKET CYLINDER HEAD;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;1;0;1
200;12251KVB902;GASKET CYLINDER HEAD;GUDANG UTAMA BAHAGIA MOTOR;A2.01.1.3;1;0;1
201;12251KZR601;GASKET, CYLINDER HEAD;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;0;0;0
202;12341KPH900;COVER L CYL HEAD SIZE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.4;1;0;1
203;12361035000;CAP TAPPET;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.4;1;0;1
204;12361383000;CAP HOLE;GUDANG UTAMA BAHAGIA MOTOR;A2.02.4.1;2;0;2
205;12391GGC900;GASKET HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;0;0;0
206;12391K25601;GASKET, HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
207;12391KRM840;GASKET HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;3;0;3
208;12391KVB900;GASKET HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
209;12391KVY900;GASKET,HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.01.1.3;0;0;0
210;12391KWB600;GASKET, HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.2;1;0;1
211;12391KZR600;GASKET, CYLINDER HEAD COVER;GUDANG UTAMA BAHAGIA MOTOR;A2.03.1.3;2;0;2
212;13000K1AN00;13000K2FN00;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
213;13000K59A70;CRANKSHAFT COMP;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
214;13011K0JN00;RING SET,PISTON;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
215;13011K59A70;RING SET,PISTON STD;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;1;0;1
216;13101K0JP00;PISTON,STD;GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
217;13101K36T00;PISTON (STD);GUDANG UTAMA BAHAGIA MOTOR;B4.1.1.1;0;0;0
218;13101KRM930;PISTON STD;GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.1;3;0;3
219;13101KWB920;PISTON STD;GUDANG UTAMA BAHAGIA MOTOR;A2.04.7.1;1;0;1
220;13102K81N00;PISTON (0.25);GUDANG UTAMA BAHAGIA MOTOR;A2.02.2.1;0;0;0
